qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q1_rank
6813,953,830,9,33,21,1:22.467,\N,\N,82.467,NA,21
6815,954,1,131,44,1,1:14.121,1:13.076,1:12.812,74.121,73.076,4
6816,954,3,131,6,2,1:13.714,1:13.094,1:12.874,73.714,73.094,1
6817,954,20,6,5,3,1:13.925,1:13.857,1:12.990,73.925,73.857,2
6818,954,817,9,3,4,1:14.030,1:13.540,1:13.166,74.03,73.53999999999999,3
6819,954,830,9,33,5,1:14.601,1:13.793,1:13.414,74.601,73.793,7
6820,954,8,6,7,6,1:14.477,1:13.849,1:13.579,74.477,73.849,6
6821,954,822,3,77,7,1:14.389,1:13.791,1:13.670,74.389,73.791,5
6822,954,13,3,19,8,1:14.815,1:13.864,1:13.769,74.815,73.864,12
6823,954,807,10,27,9,1:14.663,1:14.166,1:13.952,74.663,74.166,8
6824,954,4,1,14,10,1:15.026,1:14.260,1:14.338,75.026,74.26,14
6825,954,815,10,11,11,1:14.814,1:14.317,\N,74.814,74.31700000000001,11
6826,954,18,1,22,12,1:14.755,1:14.437,\N,74.755,74.437,10
6827,954,826,5,26,13,1:14.829,1:14.457,\N,74.82900000000001,74.457,13
6828,954,821,210,21,14,1:15.148,1:14.571,\N,75.148,74.571,15
6829,954,154,210,8,15,1:15.444,1:14.803,\N,75.444,74.803,16
6830,954,832,5,55,16,1:14.714,1:21.956,\N,74.714,81.956,9
6831,954,835,4,30,17,1:15.459,\N,\N,75.459,NA,17
6832,954,836,209,94,18,1:15.599,\N,\N,75.599,NA,18
6833,954,828,15,9,19,1:15.635,\N,\N,75.635,NA,19
6834,954,831,15,12,20,1:16.663,\N,\N,76.663,NA,20
6835,954,837,209,88,21,1:17.052,\N,\N,77.05199999999999,NA,21
6836,955,3,131,6,1,1:43.685,1:42.520,1:42.758,103.685,102.52000000000001,1
6837,955,815,10,11,2,1:44.462,1:43.939,1:43.515,104.462,103.939,3
6838,955,817,9,3,3,1:44.570,1:44.141,1:43.966,104.57,104.14099999999999,4
6839,955,20,6,5,4,1:45.062,1:44.461,1:43.966,105.062,104.461,11
6840,955,8,6,7,5,1:44.936,1:44.533,1:44.269,104.936,104.533,9
6841,955,13,3,19,6,1:45.494,1:44.696,1:44.483,105.494,104.696,13
6842,955,826,5,26,7,1:44.694,1:44.687,1:44.717,104.694,104.687,5
6843,955,822,3,77,8,1:44.706,1:44.477,1:45.246,104.706,104.477,6
6844,955,830,9,33,9,1:44.939,1:44.387,1:45.570,104.939,104.387,10
6845,955,1,131,44,10,1:44.259,1:43.526,2:01.954,104.259,103.52600000000001,2
6846,955,154,210,8,11,1:45.507,1:44.755,\N,105.507,104.755,14
6847,955,807,10,27,12,1:44.860,1:44.824,\N,104.86,104.824,8
6848,955,832,5,55,13,1:44.827,1:45.000,\N,104.827,105,7
6849,955,4,1,14,14,1:45.525,1:45.270,\N,105.525,105.27000000000001,15
6850,955,821,210,21,15,1:45.300,1:45.349,\N,105.3,105.34899999999999,12
6851,955,831,15,12,16,1:45.549,1:46.048,\N,105.549,106.048,16
6852,955,837,209,88,17,1:45.665,\N,\N,105.66499999999999,NA,17
6853,955,836,209,94,18,1:45.750,\N,\N,105.75,NA,18
6854,955,18,1,22,19,1:45.804,\N,\N,105.804,NA,19
6855,955,828,15,9,20,1:46.231,\N,\N,106.231,NA,20
6856,955,825,4,20,21,1:46.348,\N,\N,106.348,NA,21
6857,955,835,4,30,22,1:46.394,\N,\N,106.394,NA,22
6858,956,1,131,44,1,1:06.947,1:06.228,1:07.922,66.947,66.228,3
6859,956,3,131,6,2,1:06.516,1:06.403,1:08.465,66.516,66.403,1
6860,956,807,10,27,3,1:07.385,1:07.257,1:09.285,67.385,67.257,7
6861,956,20,6,5,4,1:06.761,1:06.602,1:09.781,66.761,66.602,2
6862,956,18,1,22,5,1:07.653,1:07.572,1:09.900,67.653,67.572,12
6863,956,8,6,7,6,1:07.240,1:06.940,1:09.901,67.24,66.94,6
6864,956,817,9,3,7,1:07.500,1:06.840,1:09.980,67.5,66.84,9
6865,956,822,3,77,8,1:07.148,1:06.911,1:10.440,67.148,66.911,5
6866,956,830,9,33,9,1:07.131,1:06.866,1:11.153,67.131,66.866,4
6867,956,13,3,19,10,1:07.419,1:07.145,1:11.977,67.419,67.145,8
6868,956,821,210,21,11,1:07.660,1:07.578,\N,67.66,67.578,14
6869,956,836,209,94,12,1:07.565,1:07.700,\N,67.565,67.7,10
6870,956,154,210,8,13,1:07.662,1:07.850,\N,67.662,67.85,15
6871,956,4,1,14,14,1:07.671,1:08.154,\N,67.671,68.154,16
6872,956,832,5,55,15,1:07.618,\N,\N,67.618,NA,11
6873,956,815,10,11,16,1:07.657,\N,\N,67.657,NA,13
6874,956,825,4,20,17,1:07.941,\N,\N,67.941,NA,17
6875,956,835,4,30,18,1:07.965,\N,\N,67.965,NA,18
6876,956,837,209,88,19,1:08.026,\N,\N,68.026,NA,19
6877,956,826,5,26,20,1:08.409,\N,\N,68.409,NA,20
6878,956,828,15,9,21,1:08.418,\N,\N,68.418,NA,21
6879,956,831,15,12,22,1:08.446,\N,\N,68.446,NA,22
6880,957,1,131,44,1,1:30.739,1:29.243,1:29.287,90.739,89.243,2
6881,957,3,131,6,2,1:30.724,1:29.970,1:29.606,90.724,89.97,1
6882,957,830,9,33,3,1:31.305,1:30.697,1:30.313,91.305,90.697,3
6883,957,817,9,3,4,1:31.684,1:31.319,1:30.618,91.684,91.319,6
6884,957,8,6,7,5,1:31.326,1:31.385,1:30.881,91.326,91.385,4
6885,957,20,6,5,6,1:31.606,1:30.711,1:31.490,91.606,90.711,5
6886,957,822,3,77,7,1:31.913,1:31.478,1:31.557,91.913,91.47800000000001,7
6887,957,832,5,55,8,1:32.115,1:31.708,1:31.989,92.11500000000001,91.708,8
6888,957,807,10,27,9,1:32.349,1:31.770,1:32.172,92.34899999999999,91.77,14
6889,957,4,1,14,10,1:32.281,1:31.740,1:32.343,92.281,91.74,11
6890,957,815,10,11,11,1:32.336,1:31.875,\N,92.336,91.875,13
6891,957,13,3,19,12,1:32.146,1:32.002,\N,92.146,92.00200000000001,9
6892,957,154,210,8,13,1:32.283,1:32.050,\N,92.283,92.05,12
6893,957,821,210,21,14,1:32.237,1:32.241,\N,92.237,92.241,10
6894,957,826,5,26,15,1:32.553,1:32.306,\N,92.553,92.306,15
6895,957,825,4,20,16,1:32.729,1:37.060,\N,92.729,97.06,16
6896,957,18,1,22,17,1:32.788,\N,\N,92.788,NA,17
6897,957,835,4,30,18,1:32.905,\N,\N,92.905,NA,18
6898,957,837,209,88,19,1:33.098,\N,\N,93.098,NA,19
6899,957,836,209,94,20,1:33.151,\N,\N,93.15100000000001,NA,20
6900,957,831,15,12,21,1:33.544,\N,\N,93.544,NA,21
6901,958,3,131,6,1,1:33.302,1:22.806,1:19.965,93.30199999999999,82.806,1
6902,958,1,131,44,2,1:34.210,1:24.836,1:20.108,94.21000000000001,84.836,2
6903,958,817,9,3,3,1:39.968,1:23.234,1:20.280,99.968,83.23400000000001,12
6904,958,830,9,33,4,1:40.424,1:22.660,1:20.557,100.424,82.66,13
6905,958,20,6,5,5,1:35.718,1:24.082,1:20.874,95.718,84.082,4
6906,958,832,5,55,6,1:36.115,1:24.734,1:21.131,96.11500000000001,84.73400000000001,6
6907,958,4,1,14,7,1:35.165,1:23.816,1:21.211,95.16499999999999,83.816,3
6908,958,18,1,22,8,1:37.983,1:24.456,1:21.597,97.983,84.456,10
6909,958,807,10,27,9,1:41.471,1:23.901,1:21.823,101.471,83.901,15
6910,958,822,3,77,10,1:42.758,1:24.506,1:22.182,102.75800000000001,84.506,16
6911,958,154,210,8,11,1:35.906,1:24.941,\N,95.906,84.941,5
6912,958,826,5,26,12,1:36.714,1:25.301,\N,96.714,85.301,7
6913,958,815,10,11,13,1:41.411,1:25.416,\N,101.411,85.416,14
6914,958,8,6,7,14,1:36.853,1:25.435,\N,96.85300000000001,85.435,8
6915,958,821,210,21,15,1:38.959,1:26.189,\N,98.959,86.189,11
6916,958,831,15,12,16,1:37.772,1:27.063,\N,97.77199999999999,87.063,9
6917,958,835,4,30,17,1:43.965,\N,\N,103.965,NA,17
6918,958,13,3,19,18,1:43.999,\N,\N,103.999,NA,18
6919,958,825,4,20,19,1:44.543,\N,\N,104.543,NA,19
6920,958,828,15,9,20,1:46.984,\N,\N,106.98400000000001,NA,20
6921,958,836,209,94,21,1:47.343,\N,\N,107.343,NA,21
6922,958,837,209,88,22,1:50.189,\N,\N,110.189,NA,22
6923,959,3,131,6,1,1:15.485,1:14.839,1:14.363,75.485,74.839,2
6924,959,1,131,44,2,1:15.243,1:14.748,1:14.470,75.243,74.748,1
6925,959,817,9,3,3,1:15.591,1:15.545,1:14.726,75.591,75.545,3
6926,959,830,9,33,4,1:15.875,1:15.124,1:14.834,75.875,75.124,5
6927,959,8,6,7,5,1:15.752,1:15.242,1:15.142,75.752,75.242,4
6928,959,20,6,5,6,1:15.927,1:15.630,1:15.315,75.92699999999999,75.63,6
6929,959,807,10,27,7,1:16.301,1:15.623,1:15.510,76.301,75.623,11
6930,959,822,3,77,8,1:15.952,1:15.490,1:15.530,75.952,75.49,7
6931,959,815,10,11,9,1:16.169,1:15.500,1:15.537,76.169,75.5,9
6932,959,13,3,19,10,1:16.503,1:15.699,1:15.615,76.503,75.699,15
6933,959,821,210,21,11,1:15.987,1:15.883,\N,75.987,75.883,8
6934,959,18,1,22,12,1:16.172,1:15.909,\N,76.172,75.909,10
6935,959,832,5,55,13,1:16.317,1:15.989,\N,76.31700000000001,75.989,12
6936,959,4,1,14,14,1:16.338,1:16.041,\N,76.338,76.041,14
6937,959,154,210,8,15,1:16.328,1:16.086,\N,76.328,76.086,13
6938,959,835,4,30,16,1:16.636,1:16.665,\N,76.636,76.66499999999999,16
6939,959,825,4,20,17,1:16.716,\N,\N,76.71600000000001,NA,17
6940,959,836,209,94,18,1:16.717,\N,\N,76.717,NA,18
6941,959,826,5,26,19,1:16.876,\N,\N,76.876,NA,19
6942,959,837,209,88,20,1:16.977,\N,\N,76.977,NA,20
6943,959,831,15,12,21,1:17.123,\N,\N,77.123,NA,21
6944,959,828,15,9,22,1:17.238,\N,\N,77.238,NA,22
6945,960,3,131,6,1,1:48.019,1:46.999,1:46.744,108.019,106.999,4
6946,960,830,9,33,2,1:48.407,1:47.163,1:46.893,108.407,107.163,7
6947,960,8,6,7,3,1:47.912,1:47.664,1:46.910,107.912,107.664,3
6948,960,20,6,5,4,1:47.802,1:47.944,1:47.108,107.80199999999999,107.944,2
6949,960,817,9,3,5,1:48.407,1:48.027,1:47.216,108.407,108.027,7
6950,960,815,10,11,6,1:48.106,1:47.485,1:47.407,108.106,107.485,6
6951,960,807,10,27,7,1:48.080,1:47.317,1:47.543,108.08,107.31700000000001,5
6952,960,822,3,77,8,1:48.655,1:47.918,1:47.612,108.655,107.918,10
6953,960,18,1,22,9,1:48.700,1:48.051,1:48.114,108.7,108.051,11
6954,960,13,3,19,10,1:47.738,1:47.667,1:48.263,107.738,107.667,1
6955,960,154,210,8,11,1:48.751,1:48.316,\N,108.751,108.316,13
6956,960,825,4,20,12,1:48.800,1:48.485,\N,108.8,108.485,14
6957,960,821,210,21,13,1:48.748,1:48.598,\N,108.74799999999999,108.598,12
6958,960,835,4,30,14,1:48.901,1:48.888,\N,108.90100000000001,108.888,16
6959,960,832,5,55,15,1:48.876,1:49.038,\N,108.876,109.038,15
6960,960,836,209,94,16,1:48.554,1:49.320,\N,108.554,109.32,9
6961,960,831,15,12,17,1:48.949,\N,\N,108.949,NA,17
6962,960,839,209,31,18,1:49.050,\N,\N,109.05,NA,18
6963,960,826,5,26,19,1:49.058,\N,\N,109.05799999999999,NA,19
6964,960,828,15,9,20,1:49.071,\N,\N,109.071,NA,20
6965,960,1,131,44,21,1:50.033,\N,\N,110.033,NA,21
6966,961,1,131,44,1,1:21.854,1:21.498,1:21.135,81.854,81.498,1
6967,961,3,131,6,2,1:22.497,1:21.809,1:21.613,82.497,81.809,2
6968,961,20,6,5,3,1:23.077,1:22.275,1:21.972,83.077,82.275,3
6969,961,8,6,7,4,1:23.217,1:22.568,1:22.065,83.217,82.568,5
6970,961,822,3,77,5,1:23.264,1:22.499,1:22.388,83.264,82.499,8
6971,961,817,9,3,6,1:23.158,1:22.638,1:22.389,83.158,82.638,4
6972,961,830,9,33,7,1:23.229,1:22.857,1:22.411,83.229,82.857,6
6973,961,815,10,11,8,1:23.439,1:22.922,1:22.814,83.439,82.922,11
6974,961,807,10,27,9,1:23.259,1:22.951,1:22.836,83.259,82.951,7
6975,961,821,210,21,10,1:23.386,1:22.856,1:23.184,83.386,82.856,9
6976,961,13,3,19,11,1:23.489,1:22.967,\N,83.489,82.967,12
6977,961,154,210,8,12,1:23.421,1:23.092,\N,83.42099999999999,83.092,10
6978,961,4,1,14,13,1:23.783,1:23.273,\N,83.783,83.273,16
6979,961,836,209,94,14,1:23.760,1:23.315,\N,83.76,83.315,15
6980,961,18,1,22,15,1:23.666,1:23.399,\N,83.666,83.399,14
6981,961,832,5,55,16,1:23.661,1:23.496,\N,83.661,83.496,13
6982,961,826,5,26,17,1:23.825,\N,\N,83.825,NA,17
6983,961,831,15,12,18,1:23.956,\N,\N,83.956,NA,18
6984,961,828,15,9,19,1:24.087,\N,\N,84.087,NA,19
6985,961,835,4,30,20,1:24.230,\N,\N,84.23,NA,20
6986,961,825,4,20,21,1:24.436,\N,\N,84.436,NA,21
6987,962,3,131,6,1,1:45.316,1:43.020,1:42.584,105.316,103.02000000000001,8
6988,962,817,9,3,2,1:44.255,1:43.933,1:43.115,104.255,103.93299999999999,1
6989,962,1,131,44,3,1:45.167,1:43.471,1:43.288,105.167,103.471,4
6990,962,830,9,33,4,1:45.036,1:44.112,1:43.328,105.036,104.112,3
6991,962,8,6,7,5,1:44.964,1:44.159,1:43.540,104.964,104.15899999999999,2
6992,962,832,5,55,6,1:45.499,1:44.493,1:44.197,105.499,104.493,11
6993,962,826,5,26,7,1:45.291,1:44.475,1:44.469,105.291,104.475,7
6994,962,807,10,27,8,1:46.081,1:44.737,1:44.479,106.081,104.737,14
6995,962,4,1,14,9,1:45.373,1:44.653,1:44.553,105.37299999999999,104.65299999999999,9
6996,962,815,10,11,10,1:45.204,1:44.703,1:44.582,105.20400000000001,104.703,5
6997,962,822,3,77,11,1:46.086,1:44.740,\N,106.086,104.74000000000001,15
6998,962,13,3,19,12,1:46.056,1:44.991,\N,106.056,104.991,13
6999,962,18,1,22,13,1:45.262,1:45.144,\N,105.262,105.144,6
7000,962,821,210,21,14,1:45.465,1:45.593,\N,105.465,105.593,10
7001,962,154,210,8,15,1:45.609,1:45.723,\N,105.60900000000001,105.723,12
7002,962,828,15,9,16,1:46.427,1:47.827,\N,106.42699999999999,107.827,16
7003,962,825,4,20,17,1:46.825,\N,\N,106.825,NA,17
7004,962,831,15,12,18,1:46.860,\N,\N,106.86,NA,18
7005,962,835,4,30,19,1:46.960,\N,\N,106.96000000000001,NA,19
7006,962,836,209,94,20,1:47.667,\N,\N,107.667,NA,20
7007,962,839,209,31,21,1:48.296,\N,\N,108.29599999999999,NA,21
7008,962,20,6,5,22,1:49.116,\N,\N,109.116,NA,22
7009,963,1,131,44,1,1:34.444,1:33.046,1:32.850,94.444,93.04599999999999,1
7010,963,3,131,6,2,1:34.460,1:33.609,1:33.264,94.46000000000001,93.60900000000001,2
7011,963,830,9,33,3,1:35.443,1:33.775,1:33.420,95.443,93.775,12
7012,963,817,9,3,4,1:35.079,1:33.888,1:33.467,95.07900000000001,93.888,7
7013,963,20,6,5,5,1:34.557,1:33.972,1:33.584,94.557,93.97200000000001,4
7014,963,8,6,7,6,1:34.556,1:33.903,1:33.632,94.556,93.90299999999999,3
7015,963,815,10,11,7,1:35.068,1:34.538,1:34.319,95.068,94.538,6
7016,963,807,10,27,8,1:34.827,1:34.441,1:34.489,94.827,94.441,5
7017,963,18,1,22,9,1:35.267,1:34.431,1:34.518,95.267,94.431,9
7018,963,13,3,19,10,1:35.267,1:34.422,1:34.671,95.267,94.422,9
7019,963,822,3,77,11,1:35.166,1:34.577,\N,95.166,94.577,8
7020,963,154,210,8,12,1:35.400,1:35.001,\N,95.4,95.001,11
7021,963,821,210,21,13,1:35.658,1:35.097,\N,95.658,95.09700000000001,15
7022,963,825,4,20,14,1:35.593,1:35.277,\N,95.593,95.277,13
7023,963,826,5,26,15,1:35.695,1:35.369,\N,95.695,95.369,16
7024,963,832,5,55,16,1:35.605,1:35.374,\N,95.60499999999999,95.374,14
7025,963,828,15,9,17,1:35.816,\N,\N,95.816,NA,17
7026,963,831,15,12,18,1:35.949,\N,\N,95.949,NA,18
7027,963,835,4,30,19,1:35.999,\N,\N,95.999,NA,19
7028,963,839,209,31,20,1:36.451,\N,\N,96.451,NA,20
7029,963,836,209,94,21,1:36.587,\N,\N,96.587,NA,21
7030,963,4,1,14,22,1:37.155,\N,\N,97.155,NA,22
7031,964,3,131,6,1,1:31.858,1:30.714,1:30.647,91.858,90.714,3
7032,964,1,131,44,2,1:32.218,1:31.129,1:30.660,92.218,91.129,4
7033,964,8,6,7,3,1:31.674,1:31.406,1:30.949,91.674,91.406,2
7034,964,20,6,5,4,1:31.659,1:31.227,1:31.028,91.65899999999999,91.227,1
7035,964,830,9,33,5,1:32.487,1:31.489,1:31.178,92.487,91.489,8
7036,964,817,9,3,6,1:32.538,1:31.719,1:31.240,92.538,91.719,9
7037,964,815,10,11,7,1:32.682,1:32.237,1:31.961,92.682,92.237,13
7038,964,154,210,8,8,1:32.458,1:32.176,1:31.961,92.458,92.176,7
7039,964,807,10,27,9,1:32.448,1:32.200,1:32.142,92.44800000000001,92.2,6
7040,964,821,210,21,10,1:32.620,1:32.155,1:32.547,92.62,92.155,11
7041,964,822,3,77,11,1:32.383,1:32.315,\N,92.38300000000001,92.315,5
7042,964,13,3,19,12,1:32.562,1:32.380,\N,92.562,92.38,10
7043,964,826,5,26,13,1:32.645,1:32.623,\N,92.64500000000001,92.62299999999999,12
7044,964,832,5,55,14,1:32.789,1:32.685,\N,92.789,92.685,14
7045,964,4,1,14,15,1:32.819,1:32.689,\N,92.819,92.689,16
7046,964,835,4,30,16,1:32.796,1:32.807,\N,92.79599999999999,92.807,15
7047,964,18,1,22,17,1:32.851,\N,\N,92.851,NA,17
7048,964,825,4,20,18,1:33.023,\N,\N,93.023,NA,18
7049,964,828,15,9,19,1:33.222,\N,\N,93.22200000000001,NA,19
7050,964,831,15,12,20,1:33.332,\N,\N,93.332,NA,20
7051,964,839,209,31,21,1:33.353,\N,\N,93.35300000000001,NA,21
7052,964,836,209,94,22,1:33.561,\N,\N,93.561,NA,22
7053,965,1,131,44,1,1:36.296,1:36.450,1:34.999,96.29599999999999,96.45,1
7054,965,3,131,6,2,1:36.397,1:36.351,1:35.215,96.39699999999999,96.351,2
7055,965,817,9,3,3,1:36.759,1:36.255,1:35.509,96.759,96.255,4
7056,965,830,9,33,4,1:36.613,1:36.857,1:35.747,96.613,96.857,3
7057,965,8,6,7,5,1:36.985,1:36.584,1:36.131,96.985,96.584,6
7058,965,20,6,5,6,1:37.151,1:36.462,1:36.358,97.15100000000001,96.462,7
7059,965,807,10,27,7,1:36.950,1:36.626,1:36.628,96.95,96.626,5
7060,965,822,3,77,8,1:37.456,1:37.202,1:37.116,97.456,97.202,10
7061,965,13,3,19,9,1:37.402,1:37.214,1:37.269,97.402,97.214,9
7062,965,832,5,55,10,1:37.744,1:37.175,1:37.326,97.744,97.175,11
7063,965,815,10,11,11,1:37.345,1:37.353,\N,97.345,97.35300000000001,8
7064,965,4,1,14,12,1:37.913,1:37.417,\N,97.913,97.417,13
7065,965,826,5,26,13,1:37.844,1:37.480,\N,97.844,97.47999999999999,12
7066,965,821,210,21,14,1:38.053,1:37.773,\N,98.053,97.773,15
7067,965,835,4,30,15,1:38.084,1:37.935,\N,98.084,97.935,16
7068,965,828,15,9,16,1:38.040,1:39.356,\N,98.03999999999999,99.356,14
7069,965,154,210,8,17,1:38.308,\N,\N,98.30799999999999,NA,17
7070,965,825,4,20,18,1:38.317,\N,\N,98.31700000000001,NA,18
7071,965,18,1,22,19,1:38.327,\N,\N,98.327,NA,19
7072,965,836,209,94,20,1:38.548,\N,\N,98.548,NA,20
7073,965,831,15,12,21,1:38.583,\N,\N,98.583,NA,21
7074,965,839,209,31,22,1:38.806,\N,\N,98.806,NA,22
7075,966,1,131,44,1,1:19.447,1:19.137,1:18.704,79.447,79.137,1
7076,966,3,131,6,2,1:19.996,1:19.761,1:18.958,79.996,79.761,6
7077,966,830,9,33,3,1:19.874,1:18.972,1:19.054,79.874,78.97200000000001,5
7078,966,817,9,3,4,1:19.713,1:19.553,1:19.133,79.713,79.553,3
7079,966,807,10,27,5,1:20.599,1:19.769,1:19.330,80.599,79.769,12
7080,966,8,6,7,6,1:19.554,1:19.936,1:19.376,79.554,79.936,2
7081,966,20,6,5,7,1:19.865,1:19.385,1:19.381,79.865,79.385,4
7082,966,822,3,77,8,1:20.338,1:19.958,1:19.551,80.338,79.958,8
7083,966,13,3,19,9,1:20.423,1:20.151,1:20.032,80.423,80.151,9
7084,966,832,5,55,10,1:20.457,1:20.169,1:20.378,80.457,80.169,10
7085,966,4,1,14,11,1:20.552,1:20.282,\N,80.55199999999999,80.282,11
7086,966,815,10,11,12,1:20.308,1:20.287,\N,80.30799999999999,80.287,7
7087,966,18,1,22,13,1:21.333,1:20.673,\N,81.333,80.673,15
7088,966,825,4,20,14,1:21.254,1:21.131,\N,81.254,81.131,14
7089,966,828,15,9,15,1:21.062,1:21.536,\N,81.062,81.536,13
7090,966,836,209,94,16,1:21.363,1:21.785,\N,81.363,81.785,16
7091,966,821,210,21,17,1:21.401,\N,\N,81.401,NA,17
7092,966,826,5,26,18,1:21.454,\N,\N,81.45400000000001,NA,18
7093,966,831,15,12,19,1:21.692,\N,\N,81.69200000000001,NA,19
7094,966,839,209,31,20,1:21.881,\N,\N,81.881,NA,20
7095,966,154,210,8,21,1:21.916,\N,\N,81.916,NA,21
7096,967,1,131,44,1,1:11.511,1:11.238,1:10.736,71.511,71.238,1
7097,967,3,131,6,2,1:11.815,1:11.373,1:10.838,71.815,71.373,2
7098,967,8,6,7,3,1:12.100,1:12.301,1:11.404,72.1,72.301,4
7099,967,830,9,33,4,1:11.957,1:11.834,1:11.485,71.957,71.834,3
7100,967,20,6,5,5,1:12.159,1:12.010,1:11.495,72.159,72.01,5
7101,967,817,9,3,6,1:12.409,1:12.047,1:11.540,72.409,72.047,6
7102,967,154,210,8,7,1:12.893,1:12.343,1:11.937,72.893,72.343,12
7103,967,807,10,27,8,1:12.428,1:12.360,1:12.104,72.428,72.36,7
7104,967,815,10,11,9,1:12.684,1:12.331,1:12.165,72.684,72.331,10
7105,967,4,1,14,10,1:12.700,1:12.312,1:12.266,72.7,72.312,11
7106,967,822,3,77,11,1:12.680,1:12.420,\N,72.68,72.42,9
7107,967,821,210,21,12,1:13.052,1:12.431,\N,73.05199999999999,72.431,14
7108,967,13,3,19,13,1:12.432,1:12.521,\N,72.432,72.521,8
7109,967,826,5,26,14,1:13.071,1:12.726,\N,73.071,72.726,15
7110,967,832,5,55,15,1:12.950,1:12.920,\N,72.95,72.92,13
7111,967,835,4,30,16,1:13.259,1:13.258,\N,73.259,73.258,16
7112,967,18,1,22,17,1:13.276,\N,\N,73.276,NA,17
7113,967,825,4,20,18,1:13.410,\N,\N,73.41,NA,18
7114,967,836,209,94,19,1:13.427,\N,\N,73.42699999999999,NA,19
7115,967,839,209,31,20,1:13.432,\N,\N,73.432,NA,20
7116,967,828,15,9,21,1:13.623,\N,\N,73.623,NA,21
7117,967,831,15,12,22,1:13.681,\N,\N,73.681,NA,22
7118,968,1,131,44,1,1:39.487,1:39.382,1:38.755,99.487,99.382,1
7119,968,3,131,6,2,1:40.511,1:39.490,1:39.058,100.511,99.49000000000001,5
7120,968,817,9,3,3,1:41.002,1:40.429,1:39.589,101.00200000000001,100.429,8
7121,968,8,6,7,4,1:40.338,1:39.629,1:39.604,100.338,99.62899999999999,2
7122,968,20,6,5,5,1:40.341,1:40.034,1:39.661,100.34100000000001,100.03399999999999,3
7123,968,830,9,33,6,1:40.424,1:39.903,1:39.818,100.424,99.90299999999999,4
7124,968,807,10,27,7,1:41.000,1:40.709,1:40.501,101,100.709,7
7125,968,815,10,11,8,1:40.864,1:40.743,1:40.519,100.864,100.743,6
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106,101.616,101.044,13
7127,968,13,3,19,10,1:41.157,1:40.858,1:41.213,101.157,100.858,9
7128,968,822,3,77,11,1:41.192,1:41.084,\N,101.19200000000001,101.084,11
7129,968,18,1,22,12,1:41.158,1:41.272,\N,101.158,101.27199999999999,10
7130,968,821,210,21,13,1:41.639,1:41.480,\N,101.63900000000001,101.47999999999999,14
7131,968,154,210,8,14,1:41.467,1:41.564,\N,101.467,101.564,12
7132,968,835,4,30,15,1:41.775,1:41.820,\N,101.775,101.82,15
7133,968,836,209,94,16,1:41.886,1:41.995,\N,101.886,101.995,16
7134,968,826,5,26,17,1:42.003,\N,\N,102.003,NA,17
7135,968,825,4,20,18,1:42.142,\N,\N,102.142,NA,18
7136,968,831,15,12,19,1:42.247,\N,\N,102.247,NA,19
7137,968,839,209,31,20,1:42.286,\N,\N,102.286,NA,20
7138,968,832,5,55,21,1:42.393,\N,\N,102.393,NA,21
7139,968,828,15,9,22,1:42.637,\N,\N,102.637,NA,22
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188,84.191,83.251,1
7141,969,20,6,5,2,1:25.210,1:23.401,1:22.456,85.21000000000001,83.401,8
7142,969,822,131,77,3,1:24.514,1:23.215,1:22.481,84.514,83.215,4
7143,969,8,6,7,4,1:24.352,1:23.376,1:23.033,84.352,83.376,2
7144,969,830,9,33,5,1:24.482,1:24.092,1:23.485,84.482,84.092,3
7145,969,154,210,8,6,1:25.419,1:24.718,1:24.074,85.419,84.718,10
7146,969,13,3,19,7,1:25.099,1:24.597,1:24.443,85.099,84.59700000000001,7
7147,969,832,5,55,8,1:25.542,1:24.997,1:24.487,85.542,84.997,11
7148,969,826,5,26,9,1:25.970,1:24.864,1:24.512,85.97,84.864,13
7149,969,817,9,3,10,1:25.383,1:23.989,\N,85.383,83.989,9
7150,969,815,10,11,11,1:25.064,1:25.081,\N,85.064,85.081,6
7151,969,807,4,27,12,1:24.975,1:25.091,\N,84.975,85.09100000000001,5
7152,969,4,1,14,13,1:25.872,1:25.425,\N,85.872,85.425,12
7153,969,839,10,31,14,1:26.009,1:25.568,\N,86.009,85.568,14
7154,969,828,15,9,15,1:26.236,1:26.465,\N,86.236,86.465,15
7155,969,841,15,36,16,1:26.419,\N,\N,86.419,NA,16
7156,969,825,210,20,17,1:26.847,\N,\N,86.84700000000001,NA,17
7157,969,838,1,2,18,1:26.858,\N,\N,86.858,NA,18
7158,969,840,3,18,19,1:27.143,\N,\N,87.143,NA,19
7159,969,835,4,30,20,1:28.244,\N,\N,88.244,NA,20
7160,970,1,131,44,1,1:33.333,1:32.406,1:31.678,93.333,92.406,2
7161,970,20,6,5,2,1:33.078,1:32.391,1:31.864,93.078,92.39099999999999,1
7162,970,822,131,77,3,1:33.684,1:32.552,1:31.865,93.684,92.55199999999999,4
7163,970,8,6,7,4,1:33.341,1:32.181,1:32.140,93.34100000000001,92.181,3
7164,970,817,9,3,5,1:34.041,1:33.546,1:33.033,94.041,93.54599999999999,6
7165,970,13,3,19,6,1:34.205,1:33.759,1:33.507,94.205,93.759,7
7166,970,807,4,27,7,1:34.453,1:33.636,1:33.580,94.453,93.636,9
