qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q3sec
6902,958,1,131,44,2,1:34.210,1:24.836,1:20.108,94.21000000000001,84.836,80.108
6903,958,817,9,3,3,1:39.968,1:23.234,1:20.280,99.968,83.23400000000001,80.28
6904,958,830,9,33,4,1:40.424,1:22.660,1:20.557,100.424,82.66,80.557
6905,958,20,6,5,5,1:35.718,1:24.082,1:20.874,95.718,84.082,80.874
6906,958,832,5,55,6,1:36.115,1:24.734,1:21.131,96.11500000000001,84.73400000000001,81.131
6907,958,4,1,14,7,1:35.165,1:23.816,1:21.211,95.16499999999999,83.816,81.211
6908,958,18,1,22,8,1:37.983,1:24.456,1:21.597,97.983,84.456,81.59700000000001
6909,958,807,10,27,9,1:41.471,1:23.901,1:21.823,101.471,83.901,81.82300000000001
6910,958,822,3,77,10,1:42.758,1:24.506,1:22.182,102.75800000000001,84.506,82.182
6911,958,154,210,8,11,1:35.906,1:24.941,\N,95.906,84.941,NA
6912,958,826,5,26,12,1:36.714,1:25.301,\N,96.714,85.301,NA
6913,958,815,10,11,13,1:41.411,1:25.416,\N,101.411,85.416,NA
6914,958,8,6,7,14,1:36.853,1:25.435,\N,96.85300000000001,85.435,NA
6915,958,821,210,21,15,1:38.959,1:26.189,\N,98.959,86.189,NA
6916,958,831,15,12,16,1:37.772,1:27.063,\N,97.77199999999999,87.063,NA
6923,959,3,131,6,1,1:15.485,1:14.839,1:14.363,75.485,74.839,74.363
6924,959,1,131,44,2,1:15.243,1:14.748,1:14.470,75.243,74.748,74.47
6925,959,817,9,3,3,1:15.591,1:15.545,1:14.726,75.591,75.545,74.726
6926,959,830,9,33,4,1:15.875,1:15.124,1:14.834,75.875,75.124,74.834
6927,959,8,6,7,5,1:15.752,1:15.242,1:15.142,75.752,75.242,75.142
6928,959,20,6,5,6,1:15.927,1:15.630,1:15.315,75.92699999999999,75.63,75.315
6929,959,807,10,27,7,1:16.301,1:15.623,1:15.510,76.301,75.623,75.51
6930,959,822,3,77,8,1:15.952,1:15.490,1:15.530,75.952,75.49,75.53
6931,959,815,10,11,9,1:16.169,1:15.500,1:15.537,76.169,75.5,75.537
6932,959,13,3,19,10,1:16.503,1:15.699,1:15.615,76.503,75.699,75.615
6933,959,821,210,21,11,1:15.987,1:15.883,\N,75.987,75.883,NA
6934,959,18,1,22,12,1:16.172,1:15.909,\N,76.172,75.909,NA
6935,959,832,5,55,13,1:16.317,1:15.989,\N,76.31700000000001,75.989,NA
6936,959,4,1,14,14,1:16.338,1:16.041,\N,76.338,76.041,NA
6937,959,154,210,8,15,1:16.328,1:16.086,\N,76.328,76.086,NA
6938,959,835,4,30,16,1:16.636,1:16.665,\N,76.636,76.66499999999999,NA
6945,960,3,131,6,1,1:48.019,1:46.999,1:46.744,108.019,106.999,106.744
6946,960,830,9,33,2,1:48.407,1:47.163,1:46.893,108.407,107.163,106.893
6947,960,8,6,7,3,1:47.912,1:47.664,1:46.910,107.912,107.664,106.91
6948,960,20,6,5,4,1:47.802,1:47.944,1:47.108,107.80199999999999,107.944,107.108
6949,960,817,9,3,5,1:48.407,1:48.027,1:47.216,108.407,108.027,107.21600000000001
6950,960,815,10,11,6,1:48.106,1:47.485,1:47.407,108.106,107.485,107.407
6951,960,807,10,27,7,1:48.080,1:47.317,1:47.543,108.08,107.31700000000001,107.543
6952,960,822,3,77,8,1:48.655,1:47.918,1:47.612,108.655,107.918,107.612
6953,960,18,1,22,9,1:48.700,1:48.051,1:48.114,108.7,108.051,108.114
6954,960,13,3,19,10,1:47.738,1:47.667,1:48.263,107.738,107.667,108.263
6955,960,154,210,8,11,1:48.751,1:48.316,\N,108.751,108.316,NA
6956,960,825,4,20,12,1:48.800,1:48.485,\N,108.8,108.485,NA
6957,960,821,210,21,13,1:48.748,1:48.598,\N,108.74799999999999,108.598,NA
6958,960,835,4,30,14,1:48.901,1:48.888,\N,108.90100000000001,108.888,NA
6959,960,832,5,55,15,1:48.876,1:49.038,\N,108.876,109.038,NA
6960,960,836,209,94,16,1:48.554,1:49.320,\N,108.554,109.32,NA
6966,961,1,131,44,1,1:21.854,1:21.498,1:21.135,81.854,81.498,81.135
6967,961,3,131,6,2,1:22.497,1:21.809,1:21.613,82.497,81.809,81.613
6968,961,20,6,5,3,1:23.077,1:22.275,1:21.972,83.077,82.275,81.97200000000001
6969,961,8,6,7,4,1:23.217,1:22.568,1:22.065,83.217,82.568,82.065
6970,961,822,3,77,5,1:23.264,1:22.499,1:22.388,83.264,82.499,82.388
6971,961,817,9,3,6,1:23.158,1:22.638,1:22.389,83.158,82.638,82.389
6972,961,830,9,33,7,1:23.229,1:22.857,1:22.411,83.229,82.857,82.411
6973,961,815,10,11,8,1:23.439,1:22.922,1:22.814,83.439,82.922,82.814
6974,961,807,10,27,9,1:23.259,1:22.951,1:22.836,83.259,82.951,82.836
6975,961,821,210,21,10,1:23.386,1:22.856,1:23.184,83.386,82.856,83.184
6976,961,13,3,19,11,1:23.489,1:22.967,\N,83.489,82.967,NA
6977,961,154,210,8,12,1:23.421,1:23.092,\N,83.42099999999999,83.092,NA
6978,961,4,1,14,13,1:23.783,1:23.273,\N,83.783,83.273,NA
6979,961,836,209,94,14,1:23.760,1:23.315,\N,83.76,83.315,NA
6980,961,18,1,22,15,1:23.666,1:23.399,\N,83.666,83.399,NA
6981,961,832,5,55,16,1:23.661,1:23.496,\N,83.661,83.496,NA
6987,962,3,131,6,1,1:45.316,1:43.020,1:42.584,105.316,103.02000000000001,102.584
6988,962,817,9,3,2,1:44.255,1:43.933,1:43.115,104.255,103.93299999999999,103.11500000000001
6989,962,1,131,44,3,1:45.167,1:43.471,1:43.288,105.167,103.471,103.288
6990,962,830,9,33,4,1:45.036,1:44.112,1:43.328,105.036,104.112,103.328
6991,962,8,6,7,5,1:44.964,1:44.159,1:43.540,104.964,104.15899999999999,103.53999999999999
6992,962,832,5,55,6,1:45.499,1:44.493,1:44.197,105.499,104.493,104.197
6993,962,826,5,26,7,1:45.291,1:44.475,1:44.469,105.291,104.475,104.469
6994,962,807,10,27,8,1:46.081,1:44.737,1:44.479,106.081,104.737,104.479
6995,962,4,1,14,9,1:45.373,1:44.653,1:44.553,105.37299999999999,104.65299999999999,104.553
6996,962,815,10,11,10,1:45.204,1:44.703,1:44.582,105.20400000000001,104.703,104.582
6997,962,822,3,77,11,1:46.086,1:44.740,\N,106.086,104.74000000000001,NA
6998,962,13,3,19,12,1:46.056,1:44.991,\N,106.056,104.991,NA
6999,962,18,1,22,13,1:45.262,1:45.144,\N,105.262,105.144,NA
7000,962,821,210,21,14,1:45.465,1:45.593,\N,105.465,105.593,NA
7001,962,154,210,8,15,1:45.609,1:45.723,\N,105.60900000000001,105.723,NA
7002,962,828,15,9,16,1:46.427,1:47.827,\N,106.42699999999999,107.827,NA
7009,963,1,131,44,1,1:34.444,1:33.046,1:32.850,94.444,93.04599999999999,92.85
7010,963,3,131,6,2,1:34.460,1:33.609,1:33.264,94.46000000000001,93.60900000000001,93.26400000000001
7011,963,830,9,33,3,1:35.443,1:33.775,1:33.420,95.443,93.775,93.42
7012,963,817,9,3,4,1:35.079,1:33.888,1:33.467,95.07900000000001,93.888,93.467
7013,963,20,6,5,5,1:34.557,1:33.972,1:33.584,94.557,93.97200000000001,93.584
7014,963,8,6,7,6,1:34.556,1:33.903,1:33.632,94.556,93.90299999999999,93.632
7015,963,815,10,11,7,1:35.068,1:34.538,1:34.319,95.068,94.538,94.319
7016,963,807,10,27,8,1:34.827,1:34.441,1:34.489,94.827,94.441,94.489
7017,963,18,1,22,9,1:35.267,1:34.431,1:34.518,95.267,94.431,94.518
7018,963,13,3,19,10,1:35.267,1:34.422,1:34.671,95.267,94.422,94.67099999999999
7019,963,822,3,77,11,1:35.166,1:34.577,\N,95.166,94.577,NA
7020,963,154,210,8,12,1:35.400,1:35.001,\N,95.4,95.001,NA
7021,963,821,210,21,13,1:35.658,1:35.097,\N,95.658,95.09700000000001,NA
7022,963,825,4,20,14,1:35.593,1:35.277,\N,95.593,95.277,NA
7023,963,826,5,26,15,1:35.695,1:35.369,\N,95.695,95.369,NA
7024,963,832,5,55,16,1:35.605,1:35.374,\N,95.60499999999999,95.374,NA
7031,964,3,131,6,1,1:31.858,1:30.714,1:30.647,91.858,90.714,90.64699999999999
7032,964,1,131,44,2,1:32.218,1:31.129,1:30.660,92.218,91.129,90.66
7033,964,8,6,7,3,1:31.674,1:31.406,1:30.949,91.674,91.406,90.949
7034,964,20,6,5,4,1:31.659,1:31.227,1:31.028,91.65899999999999,91.227,91.02799999999999
7035,964,830,9,33,5,1:32.487,1:31.489,1:31.178,92.487,91.489,91.178
7036,964,817,9,3,6,1:32.538,1:31.719,1:31.240,92.538,91.719,91.24
7037,964,815,10,11,7,1:32.682,1:32.237,1:31.961,92.682,92.237,91.961
7038,964,154,210,8,8,1:32.458,1:32.176,1:31.961,92.458,92.176,91.961
7039,964,807,10,27,9,1:32.448,1:32.200,1:32.142,92.44800000000001,92.2,92.142
7040,964,821,210,21,10,1:32.620,1:32.155,1:32.547,92.62,92.155,92.547
7041,964,822,3,77,11,1:32.383,1:32.315,\N,92.38300000000001,92.315,NA
7042,964,13,3,19,12,1:32.562,1:32.380,\N,92.562,92.38,NA
7043,964,826,5,26,13,1:32.645,1:32.623,\N,92.64500000000001,92.62299999999999,NA
7044,964,832,5,55,14,1:32.789,1:32.685,\N,92.789,92.685,NA
7045,964,4,1,14,15,1:32.819,1:32.689,\N,92.819,92.689,NA
7046,964,835,4,30,16,1:32.796,1:32.807,\N,92.79599999999999,92.807,NA
7053,965,1,131,44,1,1:36.296,1:36.450,1:34.999,96.29599999999999,96.45,94.999
7054,965,3,131,6,2,1:36.397,1:36.351,1:35.215,96.39699999999999,96.351,95.215
7055,965,817,9,3,3,1:36.759,1:36.255,1:35.509,96.759,96.255,95.509
7056,965,830,9,33,4,1:36.613,1:36.857,1:35.747,96.613,96.857,95.747
7057,965,8,6,7,5,1:36.985,1:36.584,1:36.131,96.985,96.584,96.131
7058,965,20,6,5,6,1:37.151,1:36.462,1:36.358,97.15100000000001,96.462,96.358
7059,965,807,10,27,7,1:36.950,1:36.626,1:36.628,96.95,96.626,96.628
7060,965,822,3,77,8,1:37.456,1:37.202,1:37.116,97.456,97.202,97.116
7061,965,13,3,19,9,1:37.402,1:37.214,1:37.269,97.402,97.214,97.269
7062,965,832,5,55,10,1:37.744,1:37.175,1:37.326,97.744,97.175,97.326
7063,965,815,10,11,11,1:37.345,1:37.353,\N,97.345,97.35300000000001,NA
7064,965,4,1,14,12,1:37.913,1:37.417,\N,97.913,97.417,NA
7065,965,826,5,26,13,1:37.844,1:37.480,\N,97.844,97.47999999999999,NA
7066,965,821,210,21,14,1:38.053,1:37.773,\N,98.053,97.773,NA
7067,965,835,4,30,15,1:38.084,1:37.935,\N,98.084,97.935,NA
7068,965,828,15,9,16,1:38.040,1:39.356,\N,98.03999999999999,99.356,NA
7075,966,1,131,44,1,1:19.447,1:19.137,1:18.704,79.447,79.137,78.70400000000001
7076,966,3,131,6,2,1:19.996,1:19.761,1:18.958,79.996,79.761,78.958
7077,966,830,9,33,3,1:19.874,1:18.972,1:19.054,79.874,78.97200000000001,79.054
7078,966,817,9,3,4,1:19.713,1:19.553,1:19.133,79.713,79.553,79.133
7079,966,807,10,27,5,1:20.599,1:19.769,1:19.330,80.599,79.769,79.33
7080,966,8,6,7,6,1:19.554,1:19.936,1:19.376,79.554,79.936,79.376
7081,966,20,6,5,7,1:19.865,1:19.385,1:19.381,79.865,79.385,79.381
7082,966,822,3,77,8,1:20.338,1:19.958,1:19.551,80.338,79.958,79.551
7083,966,13,3,19,9,1:20.423,1:20.151,1:20.032,80.423,80.151,80.032
7084,966,832,5,55,10,1:20.457,1:20.169,1:20.378,80.457,80.169,80.378
7085,966,4,1,14,11,1:20.552,1:20.282,\N,80.55199999999999,80.282,NA
7086,966,815,10,11,12,1:20.308,1:20.287,\N,80.30799999999999,80.287,NA
7087,966,18,1,22,13,1:21.333,1:20.673,\N,81.333,80.673,NA
7088,966,825,4,20,14,1:21.254,1:21.131,\N,81.254,81.131,NA
7089,966,828,15,9,15,1:21.062,1:21.536,\N,81.062,81.536,NA
7090,966,836,209,94,16,1:21.363,1:21.785,\N,81.363,81.785,NA
7096,967,1,131,44,1,1:11.511,1:11.238,1:10.736,71.511,71.238,70.736
7097,967,3,131,6,2,1:11.815,1:11.373,1:10.838,71.815,71.373,70.838
7098,967,8,6,7,3,1:12.100,1:12.301,1:11.404,72.1,72.301,71.404
7099,967,830,9,33,4,1:11.957,1:11.834,1:11.485,71.957,71.834,71.485
7100,967,20,6,5,5,1:12.159,1:12.010,1:11.495,72.159,72.01,71.495
7101,967,817,9,3,6,1:12.409,1:12.047,1:11.540,72.409,72.047,71.53999999999999
7102,967,154,210,8,7,1:12.893,1:12.343,1:11.937,72.893,72.343,71.937
7103,967,807,10,27,8,1:12.428,1:12.360,1:12.104,72.428,72.36,72.104
7104,967,815,10,11,9,1:12.684,1:12.331,1:12.165,72.684,72.331,72.16499999999999
7105,967,4,1,14,10,1:12.700,1:12.312,1:12.266,72.7,72.312,72.266
7106,967,822,3,77,11,1:12.680,1:12.420,\N,72.68,72.42,NA
7107,967,821,210,21,12,1:13.052,1:12.431,\N,73.05199999999999,72.431,NA
7108,967,13,3,19,13,1:12.432,1:12.521,\N,72.432,72.521,NA
7109,967,826,5,26,14,1:13.071,1:12.726,\N,73.071,72.726,NA
7110,967,832,5,55,15,1:12.950,1:12.920,\N,72.95,72.92,NA
7111,967,835,4,30,16,1:13.259,1:13.258,\N,73.259,73.258,NA
7118,968,1,131,44,1,1:39.487,1:39.382,1:38.755,99.487,99.382,98.755
7119,968,3,131,6,2,1:40.511,1:39.490,1:39.058,100.511,99.49000000000001,99.05799999999999
7120,968,817,9,3,3,1:41.002,1:40.429,1:39.589,101.00200000000001,100.429,99.589
7121,968,8,6,7,4,1:40.338,1:39.629,1:39.604,100.338,99.62899999999999,99.604
7122,968,20,6,5,5,1:40.341,1:40.034,1:39.661,100.34100000000001,100.03399999999999,99.661
7123,968,830,9,33,6,1:40.424,1:39.903,1:39.818,100.424,99.90299999999999,99.818
7124,968,807,10,27,7,1:41.000,1:40.709,1:40.501,101,100.709,100.501
7125,968,815,10,11,8,1:40.864,1:40.743,1:40.519,100.864,100.743,100.519
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106,101.616,101.044,101.106
7127,968,13,3,19,10,1:41.157,1:40.858,1:41.213,101.157,100.858,101.213
7128,968,822,3,77,11,1:41.192,1:41.084,\N,101.19200000000001,101.084,NA
7129,968,18,1,22,12,1:41.158,1:41.272,\N,101.158,101.27199999999999,NA
7130,968,821,210,21,13,1:41.639,1:41.480,\N,101.63900000000001,101.47999999999999,NA
7131,968,154,210,8,14,1:41.467,1:41.564,\N,101.467,101.564,NA
7132,968,835,4,30,15,1:41.775,1:41.820,\N,101.775,101.82,NA
7133,968,836,209,94,16,1:41.886,1:41.995,\N,101.886,101.995,NA
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188,84.191,83.251,82.188
7141,969,20,6,5,2,1:25.210,1:23.401,1:22.456,85.21000000000001,83.401,82.456
7142,969,822,131,77,3,1:24.514,1:23.215,1:22.481,84.514,83.215,82.481
7143,969,8,6,7,4,1:24.352,1:23.376,1:23.033,84.352,83.376,83.033
7144,969,830,9,33,5,1:24.482,1:24.092,1:23.485,84.482,84.092,83.485
7145,969,154,210,8,6,1:25.419,1:24.718,1:24.074,85.419,84.718,84.074
7146,969,13,3,19,7,1:25.099,1:24.597,1:24.443,85.099,84.59700000000001,84.443
7147,969,832,5,55,8,1:25.542,1:24.997,1:24.487,85.542,84.997,84.487
7148,969,826,5,26,9,1:25.970,1:24.864,1:24.512,85.97,84.864,84.512
7149,969,817,9,3,10,1:25.383,1:23.989,\N,85.383,83.989,NA
7150,969,815,10,11,11,1:25.064,1:25.081,\N,85.064,85.081,NA
7151,969,807,4,27,12,1:24.975,1:25.091,\N,84.975,85.09100000000001,NA
7152,969,4,1,14,13,1:25.872,1:25.425,\N,85.872,85.425,NA
7153,969,839,10,31,14,1:26.009,1:25.568,\N,86.009,85.568,NA
7154,969,828,15,9,15,1:26.236,1:26.465,\N,86.236,86.465,NA
7160,970,1,131,44,1,1:33.333,1:32.406,1:31.678,93.333,92.406,91.678
7161,970,20,6,5,2,1:33.078,1:32.391,1:31.864,93.078,92.39099999999999,91.864
7162,970,822,131,77,3,1:33.684,1:32.552,1:31.865,93.684,92.55199999999999,91.865
7163,970,8,6,7,4,1:33.341,1:32.181,1:32.140,93.34100000000001,92.181,92.14
7164,970,817,9,3,5,1:34.041,1:33.546,1:33.033,94.041,93.54599999999999,93.033
7165,970,13,3,19,6,1:34.205,1:33.759,1:33.507,94.205,93.759,93.507
7166,970,807,4,27,7,1:34.453,1:33.636,1:33.580,94.453,93.636,93.58
7167,970,815,10,11,8,1:34.657,1:33.920,1:33.706,94.657,93.92,93.706
7168,970,826,5,26,9,1:34.440,1:34.034,1:33.719,94.44,94.03399999999999,93.719
7169,970,840,3,18,10,1:33.986,1:34.090,1:34.220,93.98599999999999,94.09,94.22
7170,970,832,5,55,11,1:34.567,1:34.150,\N,94.56700000000001,94.15,NA
7171,970,825,210,20,12,1:34.942,1:34.164,\N,94.94200000000001,94.164,NA
7172,970,4,1,14,13,1:34.499,1:34.372,\N,94.499,94.372,NA
7173,970,828,15,9,14,1:34.892,1:35.046,\N,94.892,95.04599999999999,NA
7180,971,822,131,77,1,1:31.041,1:29.555,1:28.769,91.041,89.555,88.769
7181,971,1,131,44,2,1:30.814,1:29.535,1:28.792,90.814,89.535,88.792
7182,971,20,6,5,3,1:31.037,1:29.596,1:29.247,91.037,89.596,89.247
7183,971,817,9,3,4,1:31.667,1:30.497,1:29.545,91.667,90.497,89.545
7184,971,8,6,7,5,1:30.988,1:29.843,1:29.567,90.988,89.843,89.56700000000001
7185,971,830,9,33,6,1:30.904,1:30.307,1:29.687,90.904,90.307,89.687
7186,971,807,4,27,7,1:31.057,1:30.169,1:29.842,91.057,90.169,89.842
7187,971,13,3,19,8,1:31.373,1:30.677,1:30.074,91.373,90.67699999999999,90.074
7188,971,154,210,8,9,1:31.691,1:30.857,1:30.763,91.691,90.857,90.763
7189,971,835,4,30,10,1:31.458,1:30.899,1:31.074,91.458,90.899,91.074
7190,971,826,5,26,11,1:31.531,1:30.923,\N,91.531,90.923,NA
7191,971,840,3,18,12,1:31.748,1:31.168,\N,91.748,91.168,NA
7192,971,836,15,94,13,1:31.995,1:31.414,\N,91.995,91.414,NA
7193,971,839,10,31,14,1:31.774,1:31.684,\N,91.774,91.684,NA
7200,972,20,6,5,1,1:34.493,1:34.038,1:33.194,94.493,94.038,93.194
7201,972,8,6,7,2,1:34.953,1:33.663,1:33.253,94.953,93.663,93.253
7202,972,822,131,77,3,1:34.041,1:33.264,1:33.289,94.041,93.26400000000001,93.289
7203,972,1,131,44,4,1:34.409,1:33.760,1:33.767,94.40899999999999,93.75999999999999,93.767
7204,972,817,9,3,5,1:35.560,1:35.483,1:34.905,95.56,95.483,94.905
7205,972,13,3,19,6,1:35.828,1:35.049,1:35.110,95.828,95.049,95.11
7206,972,830,9,33,7,1:35.301,1:35.221,1:35.161,95.301,95.221,95.161
7207,972,807,4,27,8,1:35.507,1:35.328,1:35.285,95.507,95.328,95.285
7208,972,815,10,11,9,1:36.185,1:35.513,1:35.337,96.185,95.513,95.337
7209,972,839,10,31,10,1:35.372,1:35.729,1:35.430,95.372,95.729,95.43
7210,972,832,5,55,11,1:35.827,1:35.948,\N,95.827,95.94800000000001,NA
7211,972,840,3,18,12,1:36.279,1:35.964,\N,96.279,95.964,NA
7212,972,826,5,26,13,1:35.984,1:35.968,\N,95.98400000000001,95.968,NA
7213,972,825,210,20,14,1:36.408,1:36.017,\N,96.408,96.017,NA
7214,972,4,1,14,15,1:36.353,1:36.660,\N,96.35300000000001,96.66,NA
7220,973,1,131,44,1,1:20.511,1:20.210,1:19.149,80.511,80.21000000000001,79.149
7221,973,20,6,5,2,1:20.939,1:20.295,1:19.200,80.939,80.295,79.2
7222,973,822,131,77,3,1:20.991,1:20.300,1:19.373,80.991,80.3,79.373
7223,973,8,6,7,4,1:20.742,1:20.621,1:19.439,80.742,80.621,79.439
7224,973,830,9,33,5,1:21.430,1:20.722,1:19.706,81.43,80.72200000000001,79.706
7225,973,817,9,3,6,1:21.704,1:20.855,1:20.175,81.70400000000001,80.855,80.175
7226,973,4,1,14,7,1:22.015,1:21.251,1:21.048,82.015,81.251,81.048
7227,973,815,10,11,8,1:21.998,1:21.239,1:21.070,81.998,81.239,81.07
7228,973,13,3,19,9,1:22.138,1:21.222,1:21.232,82.138,81.22200000000001,81.232
7229,973,839,10,31,10,1:21.901,1:21.148,1:21.272,81.901,81.148,81.27199999999999
7230,973,825,210,20,11,1:21.945,1:21.329,\N,81.945,81.32900000000001,NA
7231,973,832,5,55,12,1:21.941,1:21.371,\N,81.941,81.371,NA
7232,973,807,4,27,13,1:22.091,1:21.397,\N,82.09100000000001,81.39699999999999,NA
7233,973,154,210,8,14,1:21.822,1:21.517,\N,81.822,81.517,NA
7234,973,836,15,94,15,1:22.327,1:21.803,\N,82.327,81.803,NA
7240,974,8,6,7,1,1:13.117,1:12.231,1:12.178,73.117,72.231,72.178
7241,974,20,6,5,2,1:13.090,1:12.449,1:12.221,73.09,72.449,72.221
7242,974,822,131,77,3,1:13.325,1:12.901,1:12.223,73.325,72.901,72.223
7243,974,830,9,33,4,1:13.078,1:12.697,1:12.496,73.078,72.697,72.496
7244,974,817,9,3,5,1:13.219,1:13.011,1:12.998,73.219,73.011,72.998
7245,974,832,5,55,6,1:13.526,1:13.397,1:13.162,73.526,73.397,73.162
7246,974,815,10,11,7,1:13.530,1:13.430,1:13.329,73.53,73.43,73.32900000000001
7247,974,154,210,8,8,1:13.786,1:13.203,1:13.349,73.786,73.203,73.349
7248,974,18,1,22,9,1:13.723,1:13.453,1:13.613,73.723,73.453,73.613
7249,974,838,1,2,10,1:13.476,1:13.249,\N,73.476,73.249,NA
7250,974,826,5,26,11,1:13.899,1:13.516,\N,73.899,73.516,NA
7251,974,807,4,27,12,1:13.787,1:13.628,\N,73.787,73.628,NA
7252,974,825,210,20,13,1:13.531,1:13.959,\N,73.531,73.959,NA
7253,974,1,131,44,14,1:13.640,1:14.106,\N,73.64,74.106,NA
7254,974,13,3,19,15,1:13.796,1:20.529,\N,73.79599999999999,80.529,NA
7260,975,1,131,44,1,1:12.692,1:12.496,1:11.459,72.69200000000001,72.496,71.459
7261,975,20,6,5,2,1:13.046,1:12.749,1:11.789,73.04599999999999,72.749,71.789
7262,975,822,131,77,3,1:12.685,1:12.563,1:12.177,72.685,72.563,72.17699999999999
7263,975,8,6,7,4,1:13.548,1:12.580,1:12.252,73.548,72.58,72.252
7264,975,830,9,33,5,1:13.177,1:12.751,1:12.403,73.17699999999999,72.751,72.403
7265,975,817,9,3,6,1:13.543,1:12.810,1:12.557,73.543,72.81,72.557
7266,975,13,3,19,7,1:13.435,1:13.012,1:12.858,73.435,73.012,72.858
7267,975,815,10,11,8,1:13.470,1:13.262,1:13.018,73.47,73.262,73.018
7268,975,839,10,31,9,1:13.520,1:13.320,1:13.135,73.52,73.32,73.135
7269,975,807,4,27,10,1:13.804,1:13.406,1:13.271,73.804,73.406,73.271
7270,975,826,5,26,11,1:13.802,1:13.690,\N,73.80199999999999,73.69,NA
7271,975,4,1,14,12,1:13.669,1:13.693,\N,73.669,73.693,NA
7272,975,832,5,55,13,1:14.051,1:13.756,\N,74.051,73.756,NA
7273,975,154,210,8,14,1:13.780,1:13.839,\N,73.78,73.839,NA
7274,975,835,4,30,15,1:13.990,1:14.293,\N,73.99,74.293,NA
7280,976,1,131,44,1,1:41.983,1:41.275,1:40.593,101.983,101.275,100.593
7281,976,822,131,77,2,1:43.026,1:41.502,1:41.027,103.02600000000001,101.50200000000001,101.027
7282,976,8,6,7,3,1:42.678,1:42.090,1:41.693,102.678,102.09,101.693
7283,976,20,6,5,4,1:42.952,1:41.911,1:41.841,102.952,101.911,101.84100000000001
7284,976,830,9,33,5,1:42.544,1:41.961,1:41.879,102.544,101.961,101.87899999999999
7285,976,815,10,11,6,1:43.162,1:42.467,1:42.111,103.162,102.467,102.11099999999999
